dists,speed
16531,61.8159704
16535,61.0364091
16540,60.0474912
16544,59.2441291
16549,58.2238352
16553,57.3942749
16558,56.3400808
16562,55.4825737
16567,54.3915844
16571.00195,53.5021604
16576,52.3700666
16580,51.4462238
16585.00195,50.2672451
16589,49.3048672
16593,48.3231485
16597,47.3214103
16601,46.2983389
16605,45.2524617
16609.00195,44.1817463
16613,43.0860106
16617,41.9614915
16620,41.0981411
16624,39.9182062
16627,39.0102629
16630.00195,38.0807934
16633,37.1305846
16636,36.1565848
16639,35.1572123
16642,34.1315865
16645,33.0781329
16648,31.9932448
16650,31.2505528
16653,30.1041023
16655,29.316784
16658,28.0944159
16660,27.2495884
16662,26.378021
16664,25.4772918
16666,24.5458792
16668.00195,23.582489
16670,22.5899707
16672,21.5628928
16674,20.494541
16675.00195,19.9533839
16677,18.8590179
16678,18.3140379
16680,17.1895591
16681,16.6290195
16683,15.4708605
16684,14.9014067
16685,14.3927844
16686,13.8710053
16687,13.4054868
16688,12.9793669
16689.00195,12.6130685
16690,12.3062591
16691,11.9718174
16692,11.6657085
16692,11.6657085
16693,11.6657085
16694,11.6935616
16695,11.7714548
16696.00195,11.9152746
16696.00195,12.049901
16697,12.2688189
16698,12.5402079
16699,12.8154602
16700,13.2259941
16701,13.8577099
16702,14.3224773
16703.00195,14.458353
16704,14.7354956
16705,14.8899498
16706,15.0743532
16708,15.407856
16709,16.406929
16710.00195,17.8485527
16711,18.6690731
16713.00195,19.7020245
16714,20.9617882
16716,21.9047852
16717,23.2331963
16719,24.0155869
16721,25.1397038
16722,26.8357506
16724,28.6873112
16726,31.7759399
16728,31.7759399
16730,35.04462
16732,34.9637775
16734.00195,34.4875167
16736,33.9905676
16738,33.496701
16741.00195,32.8105645
16743,32.4693447
16745,32.2442325
16747,32.039547
16749,31.9198044
16752,31.9195442
16754,31.9195442
16756,32.4538155
16759,32.6327133
16761,32.9186668
16764,33.1537514
16766,33.4462585
16769.00195,34.3516922
16771,35.7268448
16774,36.7172661
16777,37.5938873
16779.00195,38.6464462
16782,39.3410149
16785,40.1389656
16787,41.0698013
16790,41.7291183
16793.00195,42.4413414
16796,44.5857315
16799,45.455761
16802,46.8009338
16805,48.5527954
16808,50.813942
16811,50.7403314
16814.00195,50.3232753
16817,49.8575218
16820,49.3276673
16824,48.5276759
16827,47.8838141
16830,47.2164427
16833,46.525126
16836,45.8141701
16840,44.8405854
16843,44.0935041
16847,43.0761968
16850,42.2952683
16853,41.5023444
16857,40.4304736
16860,39.6081468
16863,38.7763483
16866.00195,37.9276404
16869,37.0682023
16872,36.2188861
16875,35.4203908
16878,34.6150884
16881,33.8298377
16884,33.0489871
16887.00195,32.2716654
16890,31.5128704
16892,31.0296831
16895,30.305269
16898,29.5563062
16900,29.0568049
16903,28.2594275
16905,27.7100585
16907,27.1507907
16910,26.2736697
16912,25.684303
16914,25.1165349
16916,24.561719
16918.00195,23.991005
16920,23.4675587
16922,23.0385535
16924,22.617608
16926,22.2336879
16928,21.808956
16930,21.4251301
16932.00195,21.3789204
16933,21.378706
16935,21.378706
16937,21.4514198
16939.00195,21.6243744
16941,21.8810349
16943,22.2217808
16945,22.516592
16947,22.8381596
16948,23.1362667
16950,23.306982
16952,23.306982
16954,23.3348141
16956,23.3445244
16958,23.4488029
16960.00195,23.4800663
16962,23.6358852
16964,23.955389
16966,24.1695461
16968,24.6646385
16970.00195,25.512001
16972,26.6676159
16974,27.9855633
16976,29.4379787
16979,31.5796642
16981,34.3482018
16983,37.3229523
16985,37.3291791
16988,36.8457084
16990,36.5020682
16992,36.1375885
16995,35.4336773
16997,34.9431326
17000,34.184783
17002,33.7031735
17005.00195,33.051957
17007,32.6789684
17009,32.353758
17012.00195,31.9546707
17014,31.7792534
17017,31.6992607
17019.00195,31.6992607
17022.00195,31.6992607
17024,31.7111359
17027,31.9550533
17029.00195,32.399334
17031,32.9547577
17034,33.5103607
17037,34.040905
17039,34.715435
17042,35.4450607
17044,36.112278
17047,36.6459427
17050.00195,37.2384071
17053,37.8687477
17055,38.5043068
17058,39.1412773
17061,39.7821808
17064.00195,40.3751869
17067,40.7646356
17070,40.3969843
17073,39.9021983
17076,39.3113466
17078.00195,38.8664315
17081,38.1202971
17084,37.3015422
17087,36.4227763
17090,35.4948066
17092,34.8461083
17095.00195,33.8282319
17098,32.7762188
17100,32.0566642
17103,30.974653
17105,30.2278109
17108,29.0628118
17110,28.2691977
17112,27.4786379
17114,26.6943348
17117,25.5017358
17119,24.7144602
17121,23.9483764
17123.00195,23.1957197
17124,22.8326134
17126,22.1217807
17128,21.4228691
17130.00195,20.7285097
17131,20.4065014
17133,19.7545679
17135,19.0802695
17136,18.7806677
17138,18.2255295
17139,18.014317
17141,17.567632
17142,17.4142328
17144.00195,17.2465114
17145,17.2463951
17146,17.2463951
17148,17.469326
17149,17.7409344
17151,18.2891369
17152,18.7456455
17153,19.0323334
17155,19.2939339
17156,19.648674
17158,19.9336147
17160,20.2361813
17161.00195,21.1542721
17163,21.5432835
17164,22.3373318
17166,22.8973904
17168.00195,23.8231735
17170,25.9101276
17172,28.6975822
17173,30.8255386
17175.00195,33.5427055
17178,37.0302544
17180,40.7321396
17182.00195,43.1813064
17184,42.7419611
17186,42.2764085
17188,41.7959218
17191,41.0375812
17193,40.509189
17196.00195,39.6780333
17198,39.112381
17201,38.5603732
17203.00195,38.1743538
17206,37.3388549
17209,36.4720772
17211,35.885718
17214,35.0468225
17217,34.2691133
17219,33.7799759
17222,33.0717747
17225,32.3761535
17227.00195,31.9193745
17230,31.2406355
17232,30.7885185
17235,30.0737483
17237,29.6066025
17239,29.1538216
17242,28.4750241
17244,28.0528175
17247,27.443036
17249,27.0551566
17251,26.7005993
17254,26.1752482
17256,25.8438182
17258,25.5391399
17260,25.2841708
17263,24.9338128
17265,24.7440841
17267,24.5594192
17269.00195,24.415468
17271,24.3595009
17273,24.3595009
17276,24.3595009
17278,24.5080891
17280,24.6082172
17282,24.8633347
17284,25.3017082
17287,25.9058838
17289,26.6162949
17291,27.2772064
17294,28.276268
17296,29.5993233
17298,31.1110306
17301,32.5965958
17303,34.3640556
17306,36.63908
17308,39.1705894
17311,41.403389
17313,42.8559647
17316,44.9065323
17319,45.1952136
17321.00195,44.985082
17324,44.6436366
17327,44.3058768
17330,43.9701428
17332,43.7618723
17335.00195,43.493269
17338.00195,43.2818007
17341,43.1045962
17344,43.0038207
17347,42.9873543
17349,42.9873543
17352.00195,42.9873543
17355,43.0977592
17358,43.2135086
17361,43.2787559
17364,43.176258
17367,43.1027256
17370,43.0348057
17373.00195,42.9703428
17376,42.9701271
17379,42.9701271
17382,43.0087051
17385,43.1338959
17388,43.1882362
17392,43.3243752
17395,43.607914
17398,44.286171
17401,45.2354317
17404.00195,45.6337891
17408,46.1046448
17411.00195,46.9300308
17414,47.9731102
17417,49.2425423
17421,50.5480461
17424,52.747818
17428,56.398735
17431,57.1028179
17434,56.7104783
17438,56.1045532
17442,55.4637271
17445,54.9713936
17449,54.9713936
17452,54.9713936
17456,59.0447831
17460.00195,58.4352901
17463.00195,58.0331932
17467,57.6059772
17471,57.2292787
17474,57.0105439
17478,56.8092771
17482,56.6930848
17486,56.6779837
17489,56.6457634
17493,56.6457634
17497,56.6457634
17501,56.8724442
17505.00195,57.561554
17509,58.3974419
17513,58.8685913
17517,59.3963699
17520,59.9446793
17524,60.291935
17528,60.6451988
17532,61.1360207
17536.00195,61.6045799
17540,62.1339951
17544,62.6535835
17548,63.1124573
17552,63.5339203
17557.00195,64.0332947
17561,63.9091587
17565,63.6451177
17569,63.3015413
17573,62.9113181
17577,62.4463355
17581,61.8799134
17585.00195,61.2269482
17589,60.532319
17593,59.7967855
17597,59.0488507
17601,58.329763
17605,57.59641
17609.00195,56.8212266
17612,56.231419
17616.00195,55.4388011
17620,54.6504409
17624,53.8606247
17627,53.2728951
17631,52.5169566
17635,51.8338656
17638,51.370367
17642,50.7999317
17646,50.2592384
17649,49.8858782
17653,49.4274891
17656,49.1148128
17660,48.7176612
17663,48.4272067
17667,48.0585721
17670,47.8065742
17674,47.5178552
17677,47.2978376
17681,46.9842979
17684,46.7336119
17687,46.4654974
17691,46.0869328
17694,45.8420241
17697,45.6635467
17700,45.5960045
17704,45.5960045
17707,45.5960045
17710.00195,46.101841
17714,47.0098763
17717,47.7638474
17720.00195,48.6234016
17724,50.3834991
17727.00195,51.9732895
17730,54.2137794
17734.00195,57.4435692
17737,61.6697044
17741.00195,65.7783661
17744,65.7856657
17748.00195,65.3796082
17752,65.3796082
17755.00195,65.3796082
17759,73.9973368
17762.00195,73.6861453
17766,73.3361711
17770,73.1040125
17774,72.9888611
17777,72.9888611
17781,72.9888611
17785,73.9739838
17789,74.5315704
17792,75.6577988
17796,77.156105
17800.00195,79.3669815
17804,81.5571442
17808,84.1486359
17812,87.6590195
17816,92.2001495
17820,92.1257743
17824,91.8530327
17828.00195,91.5381943
17832,91.1838138
17836,90.7894734
17840,90.3577835
17844,89.8949893
17848,89.4094828
17852.00195,88.9044094
17856,88.3837214
17860,87.8537597
17864,87.3171611
17869,86.6363852
17873.00195,86.0848653
17877,85.528436
17881,84.9670307
17885,84.4014287
17890,83.6882602
17894.00195,83.1126959
17898,82.5336785
17903,81.8040103
17907,81.2157715
17911.00195,80.6230503
17916,79.8768315
17920,79.2746112
17924,78.6678042
17929,77.9184419
17933,77.3132955
17937,76.6935545
17942,75.9115795
17946.00195,75.2801279
17951,74.4848357
17955,73.8427056
17960.00195,73.0330276
17964,72.380346
17969,71.5563874
17973,70.8903499
17978,70.0492044
17982,69.3686228
17987,68.5074999
17991.00195,67.8093321
17996,66.9257236
18001,66.0287112
18005.00195,65.3007425
18010,64.3782428
18015,63.4418164
18019.00195,62.6846211
18024,61.7255854
18029.00195,60.7484482
18033,59.9558475
18038,58.9510342
18042,58.1363177
18047,57.1031672
18051,56.2642156
18056,55.2002606
18060,54.3355693
18064.00195,53.4589331
18068,52.5717617
18072,51.6746939
18076,50.7695432
18080,49.8581469
18084,48.9314041
18088.00195,47.9912665
18092,47.035864
18095.00195,46.3083473
18099,45.3370622
18103,44.3895678
18106,43.6860132
18110,42.7704293
18113,42.112662
18116.00195,41.4608663
18119,40.8149482
18123.00195,39.9380637
18126,39.2818918
18129,38.6226155
18132,37.9828975
18134,37.5715046
18137.00195,36.9824567
18140,36.43291
18143,35.9374549
18146,35.4525142
18149,34.9982089
18152,34.5266761
18155,34.0843716
18158,33.7593439
18161.00195,33.7370044
18163,33.689537
18166,33.689537
18169,33.689537
18172,34.2262421
18175.00195,34.9346619
18178,35.7131386
18181,36.2646027
18184,37.3792191
18187,38.7570229
18190,40.0826149
18193,41.0646553
18196.00195,42.3726044
18199,42.5122648
18202,42.1462095
18205,41.7351599
18208,41.2896454
18211,40.8131756
18214,40.3208609
18217,39.8346452
18220.00195,39.3691736
18223,38.9302355
18226,38.5143139
18229,38.1468873
18232,37.8473887
18235,37.6124
18238,37.3971079
18240,37.3309746
18243,37.3309746
18246,37.3309746
18249,37.7853889
18251,38.4916344
18254,39.1126099
18257,40.2212486
18260,41.840332
18263,43.8584099
18265,46.0370255
18268,48.6019287
18271,52.3046837
18274,57.1859436
18277,62.6129265
18280,67.0319366
18283,74.3516617
18286.00195,74.3516617
18289,80.0429306
18292,86.9522247
18295,95.7448114
18298,95.4811805
18302,95.1258275
18305,94.8797731
18308,94.6446162
18311,94.4084847
18315,94.0900016
18318,93.8485276
18321.00195,93.5936913
18325,93.2322283
18328.00195,92.9448607
18332,92.5443434
18335.00195,92.2276531
18339,91.7825308
18342,91.4328364
18346,90.9515268
18349,90.5872366
18353,90.098255
18357,89.6406704
18360,89.2949846
18364,88.8276165
18368,88.3561429
18371,88.0154889
18375,87.5822789
18379,87.1636349
18383,86.7470114
18387.00195,86.3406782
18390,86.033147
18394.00195,85.6090207
18398,85.1589513
18402,84.6817345
18406,84.1826116
18410,83.6592824
18414,83.1159371
18418.00195,82.567872
18422,82.0403387
18426,81.5076185
18430,80.9314018
18435,80.2046387
18439.00195,79.6252221
18443,79.0517879
18447,78.4817921
18451,77.9209072
18455,77.3737428
18460.00195,76.7066625
18464,76.184759
18468,75.6742357
18472,75.1758933
18477.00195,74.5607045
18481,74.0687232
18485,73.5690177
18490,72.9358731
18494,72.4205699
18498.00195,71.8888078
18503,71.1982921
18507,70.6256722
18512.00195,69.8847014
18516,69.2715612
18520,68.6382536
18525,67.822688
18529.00195,67.1537384
18534,66.2977038
18538,65.5965932
18542,64.8808969
18547,63.9679176
18551,63.2243776
18556,62.2777363
18560,61.5079828
18564.00195,60.7277956
18568,59.9416572
18573,58.9429948
18577,58.1259531
18581,57.2970912
18585.00195,56.455807
18589,55.6026905
18593,54.7356633
18597,53.8547232
18601,52.9589237
18605,52.0472757
18609.00195,51.1183706
18613,50.1727146
18616.00195,49.4504175
18620,48.4712451
18624,47.4711544
18627,46.7070109
18631,45.6707223
18634,44.8776521
18637.00195,44.0694121
18641,42.9691527
18644.00195,42.1245932
18647.00195,41.2636665
18651,40.0880802
18654.00195,39.182643
18657,38.2573075
18660,37.3084965
18662,36.6623145
18665,35.6710894
18668.00195,34.6505907
18671,33.6000111
18673,32.8800612
18676,31.7687823
18678,31.0056535
18681,29.8252366
18683,29.0246621
18685,28.2008118
18688,26.91371
18690,26.0213604
18692,25.1014711
18694,24.1529407
18696.00195,23.1723904
18697,22.6737695
18699,21.647938
18701,20.5852061
18702,20.0495338
18704,18.9645183
18705,18.4256606
18707,17.3171229
18708,16.7785698
18710.00195,15.7049504
18711,15.2046357
18712,14.7391899
18713.00195,14.3345761
18715,13.4934104
18716,13.1333986
18717,12.8283516
18718,12.5194548
18719,12.2493532
18720.00195,12.0250936
18721,11.8554362
18722,11.7417576
18723,11.6757416
18724,11.5286115
18725,11.5282297
18726,11.5282297
18727.00195,11.5971012
18728,11.735322
18729,11.8273888
18730,12.0337543
18732,12.3712549
18733,12.8116655
18734.00195,13.2991943
18735,13.7532225
18736,14.3882179
18737,15.1723423
18739,16.0322037
18740,16.8937473
18742,17.7500038
18743,18.8930054
18745,20.3050747
18746,21.8729954
18748.00195,23.4340019
18749,25.226532
18751,27.6461601
18753,30.6829205
18755.00195,34.0424767
18756,37.0983047
18758,41.8842201
18760,48.0733147
18762.00195,48.0733147
18764,49.0886993
18767,49.0886993
18769.00195,59.105982
18771,58.8448087
18773,58.6280948
18776,58.378272
18778,58.2451229
18780,58.1918259
18783,58.1918259
18785,58.1918259
18788,59.3565941
18790,61.0610924
18793.00195,62.4324913
18796,64.8364944
18798,68.1055374
18801,71.9818831
18804,71.7502245
18807.00195,71.4261195
18809,71.1788175
18812,70.7683621
18815,70.3290812
18818,69.874806
18821.00195,69.4156019
18824,69.052576
18827,68.6833409
18830,68.2532868
18833,67.817799
18837,67.2461411
18840,66.8438485
18843,66.4796645
18846,66.1554403
18849,65.8637186
18853,65.5348814
18856,65.3476756
18859.00195,65.2399108
18863,65.1202857
18866.00195,65.0756302
18869,65.0756302
18873.00195,65.0756302
18876,65.1232071
18879,65.6048355
18883,66.4210281
18886,67.0029297
18890,68.209549
18893,70.1791306
18897.00195,72.8526382
18900,75.9496994
18904.00195,76.419641
18908,76.0531386
18911.00195,75.7087041
18915,75.1879036
18919,74.6294878
18922,74.1837222
18926,73.5620875
18930,72.9258513
18934,72.2833321
18938,71.634373
18941,71.1380643
18945,70.4667515
18949,69.7887252
18953.00195,69.105551
18957,68.4178795
18961,67.7244392
18965,67.0255357
18969,66.3208494
18973,65.6098364
18977.00195,64.891611
18981,64.1668265
18985,63.4346421
18989,62.6959377
18993,61.9514183
18997,61.2016487
19001,60.4451691
19005.00195,59.6838238
19009,58.9209081
19013,58.1563491
19017,57.390037
19022.00195,56.4244153
19026,55.6503777
19030,54.8768731
19034,54.1039787
19038,53.3296193
19042,52.5524999
19046,51.7755425
19051,50.8029584
19055,50.0292157
19059,49.2646055
19063,48.5048773
19067,47.7676939
19070,47.2538083
19074,46.6322219
19078.00195,46.0708825
19082,45.5834962
19086,45.203577
19089,45.0249362
19093,44.9097055
19097,44.7409608
19100,44.7406387
19104,44.7406387
19108,45.2780304
19111,46.1243515
19115,47.0003929
19118,48.0655594
19122,48.820815
19126,48.4411178
19129,48.109843
19133,47.6240781
19136,47.2417775
19140,46.7123974
19144.00195,46.1917831
19147.00195,45.8242931
19151,45.3530614
19154.00195,45.0216881
19157,44.723379
19161.00195,44.3574928
19164,44.1042042
19167,43.8549381
19171,43.5297661
19174,43.299527
19177,43.0821524
19181,42.7965826
19184,42.5990229
19187,42.4133345
19190,42.2592778
19194,42.1089111
19197,42.086205
19200,42.0336304
19203.00195,42.0336304
19206,42.0336304
19210.00195,42.3841743
19213.00195,43.0099373
19216,43.8142929
19219,44.5285912
19223,45.6773262
19226,47.1744728
19229,48.7511482
19233,50.1311531
19236,51.7897911
19240,52.2244631
19243,51.8837656
19247,51.3215271
19250,50.8446207
19254,50.1400363
19257,49.5650663
19261,48.7374998
19264,48.0795944
19268,47.159592
19272.00195,46.1940303
19275,45.4413947
19279.00195,44.4003289
19282,43.5967921
19286.00195,42.4949121
19289,41.6460298
19292,40.7762278
19296,39.5861919
19299,38.6734567
19302,37.7379461
19305,36.772466
19308,35.7808058
19311,34.7607855
19313,34.0637722
19316,32.990542
19319,31.8811305
19321.00195,31.1187764
19323,30.3389527
19326,29.1308131
19328.00195,28.2957207
19330,27.4367353
19332,26.5499911
19334,25.635537
19336,24.6926497
19338.00195,23.7188898
19340,22.7112599
19341,22.1976727
19343,21.1545008
19344,20.6312565
19346,19.5687796
19347,19.0359948
19348,18.52149
19350,17.4956555
19351,17.0025067
19352.00195,16.5283079
19353,16.0891466
19354,15.7064236
19356,14.9300768
19357,14.5810054
19358,14.2477916
19359.00195,13.9514901
19360,13.7107695
19361,13.5347743
19362,13.4443496
19363,13.310076
19364,13.2469883
19365,13.1391189
19366.00195,13.1387806
19367,13.0235454
19368,13.02316
19369,12.9244972
19370,12.7383467
19371,12.5043192
19372,12.5043192
19374,12.2487472
19375,12.0897428
19376,11.8985481
19377,11.8985481
19378,11.8985481
19379,11.9625444
19380.00195,11.9843969
19381,12.1412735
19382,12.4583511
19383,12.9054699
19384,13.4131861
19385,13.8945684
19387.00195,14.5784016
19388,15.417532
19389,16.3199978
19390,17.2050133
19392,18.0867691
19393,19.2382927
19395,20.6477966
19396,23.1513348
19398,24.3758411
19399,26.728693
19401,28.8664742
19403,28.7421602
19405,28.2330707
19407,28.2329063
19409,28.2329063
19411.00195,42.7639542
19413,43.0285543
19415,42.6737403
19417,42.3477698
19419,42.0593613
19422,41.6894431
19424,41.4868419
19426,41.3152022
19429,41.0672532
19431,40.9188921
19434,40.699525
19436,40.5629253
19439.00195,40.3596613
19442,40.1630286
19444,40.0323435
19447,39.8319534
19450,39.6770785
19453.00195,39.6111544
19456,39.6108322
19459,39.6108322
19462,40.2025642
19465,40.7983818
19468,41.1292114
19471,41.5533333
19474,42.0379257
19477.00195,42.0137178
19480,41.7061415
19483,41.3140141
19486,40.8710413
19489,40.3712654
19492,39.8376585
19495,39.3004614
19498.00195,38.7700144
19501,38.241899
19504,37.6949533
19507,37.1441264
19510,36.5880993
19513,36.0532693
19516,35.5596174
19518,35.2745121
19521,34.8528756
19524,34.4357226
19527,34.0470672
19530,33.6759838
19533,33.2891868
19536.00195,32.9319122
19538,32.737285
19541,32.4851508
19544,32.2409317
19547,32.0343085
19550.00195,31.8779496
19553,31.7769502
19556,31.7109768
19558,31.6552756
19561,31.6548176
19564.00195,31.6548176
19567,31.6790638
19570,31.7277164
19573,31.8006992
19576,31.8505135
19579,31.9577236
19582,32.1568413
19585.00195,32.4636536
19588.00195,32.8582573
19591,33.2021713
19594,33.7637711
19597,34.5318489
19600,35.4263
19603,36.3377495
19606,37.2831268
19609.00195,38.5471573
19612,40.0904999
19615,41.7721786
19618,43.4060173
19621,45.3124847
19625,47.7909889
19628,50.7193756
19631,53.7313385
19634,56.3787994
19638,60.0401039
19641,64.5527725
19645,69.6811829
19648,74.573204
19651,78.207283
19655,84.394783
19658,90.9169312
19662,96.1514969
19665,98.1467438
19668.00195,98.1467438
19671,98.1467438
